datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2012-11-10 14:00,2,1,0,3,16.33,15.67,7.6667,9,45,8,53,busan
2012-11-10 14:00,2,0,1,3,3.67,11,7.6667,8.3333,149,8,157,busan
2011-05-23 22:00,2,1,0,2,14,15.33,3.3333,4,81,8,89,incheon
2011-08-11 9:00,4,0,1,2,7,18.67,9.3333,6.6667,35,16,51,seoul
2012-06-13 16:00,2,0,1,1,29.52,32.575,30,32.9975,72,320,392,seoul
2011-06-10 17:00,2,0,1,1,33.62,38.635,52,15.0013,63,454,517,seoul
2012-12-12 13:00,4,0,1,2,13.94,18.18,42,0,18,220,238,seoul
2012-11-10 14:00,3,1,1,1,5,19,4,9,18,14,32,busan
2012-11-10 15:00,3,0,1,2,13,11.67,6,4.3333,129,14,143,busan
2011-12-13 3:00,3,1,1,1,16.67,14,4,7,84,18,102,incheon
2012-11-10 18:00,1,0,1,3,7.67,10.67,3.6667,7.6667,33,13,46,busan
2012-11-10 18:00,2,1,1,1,10.33,19.33,5,7.3333,79,1,80,busan
2011-07-13 15:00,1,0,0,3,6.67,17,6.6667,6.6667,80,4,84,incheon
2012-11-10 19:00,4,1,0,3,6.67,18,3.3333,9.6667,120,13,133,busan
2011-10-10 17:00,3,0,0,3,7.33,19.33,3.6667,10,70,14,84,incheon
2011-12-03 3:00,2,0,0,3,5,15.67,3.3333,6,141,4,145,incheon
2012-11-10 19:00,4,0,0,1,6.67,19.67,5.3333,9,77,15,92,busan
2012-04-18 19:00,1,0,1,1,13,17,8.3333,6.6667,124,16,140,incheon
2012-11-10 19:00,4,0,0,3,4.67,12.67,9.3333,6.6667,43,17,60,busan
2012-11-10 20:00,1,0,0,1,11,17.67,7.6667,4.3333,15,16,31,busan
2011-02-20 21:00,1,0,1,3,10.67,8,10,4.6667,133,4,137,incheon
2012-11-10 21:00,4,1,1,3,3.67,11.67,4.3333,4.3333,10,10,20,busan
2012-11-10 23:00,3,0,1,1,3.33,11.67,4.3333,9.3333,57,4,61,busan
2012-03-13 6:00,4,1,0,1,10,12.33,8,6.6667,79,4,83,seoul
2012-11-10 23:00,4,1,1,2,5,10.33,5.3333,4,95,2,97,busan
2012-04-21 13:00,3,1,0,2,15.33,8.33,4.3333,7.3333,64,9,73,incheon
2012-05-04 16:00,2,0,1,1,31.16,34.09,48,11.0014,82,358,440,seoul
2012-10-13 16:00,4,0,0,1,20.5,24.24,31,12.998,294,343,637,seoul
2012-06-25 0:00,3,0,1,2,15.67,14.33,10,10,68,20,88,incheon
2012-02-06 8:00,2,0,1,1,5.33,7,3.3333,4.6667,67,14,81,incheon
2011-03-15 6:00,2,1,1,2,8.33,7,4.6667,4,122,2,124,seoul
2011-07-09 17:00,3,1,0,3,4.67,13.67,5.6667,8.6667,52,10,62,incheon
2012-11-10 23:00,4,0,0,1,4.67,20,10,4.3333,82,20,102,busan
2011-07-11 18:00,3,1,0,2,5,20,9.6667,8.3333,16,10,26,incheon
2012-11-11 0:00,4,1,0,1,4.33,20,3.3333,9.6667,84,1,85,busan
2012-11-11 0:00,4,1,0,1,11,10.33,6,9.6667,138,18,156,busan
2012-06-05 16:00,3,1,1,3,9.67,15.33,8,9.6667,104,6,110,incheon
2012-01-09 12:00,1,0,1,2,10.66,13.635,56,7.0015,10,93,103,seoul
2012-11-11 0:00,3,1,0,1,8.33,8.67,5.6667,6.6667,61,11,72,busan
2012-11-11 1:00,2,0,0,1,8.67,12.67,7.3333,9.3333,92,11,103,busan
2012-11-11 2:00,2,0,0,3,7,15,3.6667,5,59,14,73,busan
2011-02-09 7:00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99,seoul
2012-11-11 2:00,3,1,0,2,16,13,5,5.3333,89,1,90,busan
2011-12-18 3:00,4,0,0,1,9.02,10.605,55,15.0013,2,16,18,seoul
2011-03-01 13:00,3,0,1,2,5.33,18.33,8.6667,4.6667,41,6,47,incheon
2012-09-19 0:00,1,0,0,1,9,15,3.3333,6.3333,118,13,131,seoul
2011-06-23 3:00,1,1,0,2,16.67,15.67,6,5,65,2,67,incheon
2012-12-14 0:00,1,0,1,1,14.67,9.33,3.3333,3.3333,27,8,35,incheon
2011-11-09 17:00,4,0,1,1,18.86,22.725,63,7.0015,27,458,485,seoul
2011-07-15 5:00,3,0,1,1,8.33,11.33,8.3333,6.6667,13,11,24,incheon
2012-11-11 3:00,2,0,0,1,10.33,17.67,8,6.3333,129,12,141,busan
2011-04-01 14:00,2,0,1,2,14.76,16.665,46,23.9994,26,61,87,seoul
2011-05-15 13:00,3,0,0,3,3.67,9.33,9.6667,8.3333,36,4,40,seoul
2012-11-01 1:00,4,0,1,1,12.3,15.91,75,7.0015,8,22,30,seoul
2011-03-19 21:00,2,0,1,1,10.33,17.67,5,6.3333,52,11,63,incheon
2011-03-30 17:00,2,0,1,1,3.67,10.33,7.6667,3.6667,69,13,82,incheon
2011-05-14 9:00,1,1,1,1,14.67,18,10,9,114,1,115,seoul
2011-10-17 7:00,4,0,1,2,20.5,24.24,55,11.0014,10,299,309,seoul
2011-01-12 15:00,4,1,1,1,15,16.67,8.3333,4.6667,38,2,40,seoul
2012-01-03 4:00,1,0,1,1,6.56,7.575,55,16.9979,0,5,5,seoul
2012-03-21 1:00,4,0,1,1,7,16.67,3.6667,9.3333,29,9,38,incheon
2012-08-21 15:00,3,1,1,1,14.67,15,5.3333,8.6667,118,7,125,seoul
2012-11-11 3:00,3,0,0,2,7,7,7,4,25,10,35,busan
2012-07-02 8:00,1,1,0,3,14.33,16,7,9,129,16,145,seoul
2012-11-11 3:00,2,0,1,1,12.67,7.67,8.6667,7.3333,86,16,102,busan
2011-08-10 0:00,2,0,1,2,11.67,11.33,3.3333,3.3333,136,20,156,seoul
2011-08-15 9:00,2,0,1,3,16.67,14,9.3333,5.3333,77,10,87,incheon
2012-11-11 3:00,2,0,0,2,14,10,7,6.6667,127,4,131,busan
2011-02-16 3:00,4,1,1,2,7,19,6,7,116,4,120,incheon
2011-08-15 21:00,3,0,1,1,27.06,31.06,65,12.998,34,150,184,seoul
2012-11-11 4:00,2,1,0,1,16,11,8,8.3333,81,13,94,busan
2011-04-17 1:00,2,0,0,1,17.22,21.21,67,15.0013,6,25,31,seoul
2012-11-11 4:00,2,1,0,3,13.33,7,5.3333,10,116,20,136,busan
2011-03-26 3:00,1,1,1,3,11.67,17.67,7.3333,6.3333,129,11,140,seoul
2011-04-12 5:00,3,1,1,1,10,19.67,9,6.3333,97,4,101,incheon
2012-12-06 3:00,4,1,0,1,14.67,11.33,9,4.6667,106,5,111,incheon
2011-08-05 7:00,3,0,1,1,27.06,30.305,78,8.9981,23,247,270,seoul
2011-09-18 5:00,3,0,0,1,18.04,21.97,77,15.0013,1,5,6,seoul
2012-01-07 20:00,1,0,0,1,20.5,24.24,39,16.9979,21,149,170,seoul
2011-07-09 23:00,3,1,1,2,15.33,18.67,10,5.3333,83,7,90,incheon
2011-02-24 0:00,2,0,1,1,12.67,12.33,5.3333,9,6,8,14,incheon
2011-08-11 13:00,3,1,1,2,13.67,15,8.3333,7.6667,81,17,98,seoul
2012-10-28 21:00,3,0,1,1,3.67,17.33,3.3333,8.3333,150,5,155,seoul
2012-03-15 1:00,3,0,0,1,7.33,16,4.6667,6,68,8,76,incheon
2012-08-18 6:00,4,0,0,1,8,11,6,5,98,18,116,incheon
2012-03-23 6:00,3,0,1,3,8.67,9,8.6667,7,96,15,111,incheon
2011-04-23 23:00,1,1,0,3,16.67,9,9,6.3333,28,6,34,incheon
2011-04-16 6:00,2,0,0,3,16.4,20.455,82,22.0028,1,9,10,seoul
2011-08-03 2:00,2,1,0,3,8.67,17.33,9,8.6667,102,16,118,incheon
2012-05-27 2:00,3,0,1,2,3.33,10,10,9.6667,97,7,104,incheon
2012-11-11 4:00,1,0,0,2,10.33,13.33,9,6,36,3,39,busan
2011-10-07 10:00,4,0,1,1,21.32,25,68,6.0032,48,126,174,seoul
2012-11-11 5:00,3,1,0,3,5.33,9,10,9.3333,40,8,48,busan
2012-10-24 14:00,1,0,1,1,7,15.33,3.3333,5,18,11,29,incheon
2011-03-02 14:00,1,0,1,1,21.32,25,23,19.9995,21,75,96,seoul
2011-02-27 11:00,1,1,1,1,4,8.67,4.6667,7.3333,27,2,29,seoul
2012-12-05 7:00,4,0,1,3,18.86,22.725,59,19.9995,9,389,398,seoul
2012-08-10 19:00,3,0,1,1,31.16,35.605,62,19.0012,98,394,492,seoul
2012-11-11 6:00,4,0,1,2,8,13.33,9,7.6667,33,20,53,busan
2012-02-25 1:00,4,1,0,2,15,19.33,4,10,117,7,124,incheon
2012-02-06 23:00,4,1,1,2,10.67,16,6.6667,7,68,6,74,seoul
2012-11-11 7:00,4,1,1,3,6.33,20,8.3333,6,27,10,37,busan
2012-11-11 7:00,4,1,1,2,11.67,15.67,6,8,130,4,134,busan
2012-12-19 8:00,2,0,0,3,8.67,8.33,8,3.6667,18,20,38,incheon
2011-05-11 4:00,2,0,1,2,19.68,23.485,88,8.9981,0,2,2,seoul
2012-03-10 17:00,3,1,0,3,16.33,19.33,9.3333,8.6667,109,15,124,seoul
2012-11-11 8:00,2,0,0,1,10.33,7.67,8.6667,10,103,10,113,busan
2012-11-11 9:00,2,0,0,2,6.33,13.33,9,4.6667,138,20,158,busan
2012-10-30 16:00,4,1,0,2,9,17.33,6.6667,4.6667,44,7,51,incheon
2012-11-11 9:00,2,1,1,2,11.33,11.67,5.6667,9.6667,35,7,42,busan
2012-11-11 10:00,2,1,0,2,6.33,8,3.6667,9.6667,63,1,64,busan
2012-09-25 13:00,1,1,0,1,15.33,16.33,6,4,27,14,41,incheon
2012-05-19 8:00,2,0,0,1,21.32,25,52,11.0014,33,162,195,seoul
2011-03-08 13:00,1,0,1,2,15.58,19.695,25,7.0015,25,73,98,seoul
2012-11-11 11:00,1,1,1,2,6,14.67,8.6667,4.3333,41,10,51,busan
2011-03-02 18:00,1,0,0,2,9,6.67,8.3333,4,129,5,134,incheon
2011-09-28 11:00,4,1,0,3,9,13.67,6.6667,5.6667,54,14,68,incheon
2012-02-02 16:00,1,0,1,1,18.86,22.725,55,19.0012,18,211,229,seoul
2012-11-11 12:00,1,1,0,3,15,13.67,9.3333,5.3333,16,1,17,busan
2011-06-15 14:00,4,0,1,1,6,7.67,8.3333,8.3333,99,2,101,seoul
2012-11-11 13:00,3,1,0,1,12.67,12.67,8.3333,3.3333,131,14,145,busan
2012-06-02 1:00,4,1,1,3,15.33,13,9.3333,3.3333,52,10,62,incheon
2012-11-11 13:00,3,1,1,2,7,9.67,8.3333,10,25,6,31,busan
2012-11-11 14:00,1,1,0,1,6.33,10.33,5,5.6667,43,2,45,busan
2011-04-26 3:00,4,0,0,3,13.33,11.67,9.3333,3.3333,40,1,41,seoul
2012-11-11 14:00,4,1,1,1,7.67,13.67,10,4.3333,43,8,51,busan
2011-12-08 2:00,4,0,1,1,11.48,13.635,65,15.0013,0,4,4,seoul
2012-11-11 15:00,2,0,1,3,11.67,15,4,9,143,20,163,busan
2012-11-11 15:00,2,0,1,1,4.67,10.33,7,4.6667,77,15,92,busan
2012-10-28 22:00,1,1,0,3,3.33,8.33,9.3333,5,89,9,98,seoul
2011-08-02 9:00,2,0,1,1,11.67,18.33,7,6,92,7,99,incheon
2011-03-27 13:00,2,0,1,1,12.33,20,5,8.6667,107,12,119,seoul
2011-02-12 7:00,1,0,0,1,4.92,7.575,80,7.0015,2,9,11,seoul
2012-11-11 15:00,2,1,0,1,11.33,11.33,6.6667,4.3333,114,11,125,busan
2012-11-11 16:00,3,0,0,2,8.33,19.33,7.3333,7.3333,127,7,134,busan
2012-05-06 13:00,2,1,1,3,3.33,13.67,7,5,95,11,106,incheon
2011-12-08 19:00,2,0,0,2,6.67,15.33,9.3333,6,26,2,28,seoul
2012-11-11 17:00,4,1,0,2,13.67,8.67,4.3333,4,53,7,60,busan
2012-11-11 19:00,2,0,1,2,5,7.33,3.6667,7.6667,6,9,15,busan
2012-11-12 6:00,4,1,0,1,15.58,19.695,87,7.0015,7,64,71,seoul
2012-11-11 21:00,1,1,1,1,10.33,15,7.3333,5.3333,44,14,58,busan
2012-12-16 3:00,4,0,1,3,5,17.67,7,4,10,1,11,seoul
2012-11-11 21:00,2,0,1,2,4.33,11,5,5,119,12,131,busan
2011-01-19 18:00,4,0,0,1,9.33,17.33,7,4,66,6,72,incheon
2012-11-11 22:00,3,1,0,3,9.67,20,7,6.6667,31,17,48,busan
2012-10-05 22:00,2,1,0,1,12.67,12.67,8,8.3333,7,9,16,seoul
2012-11-11 22:00,2,1,1,1,5.33,15.67,9.3333,7.6667,101,6,107,busan
2011-12-03 14:00,2,1,0,3,15.67,12.67,7,4.6667,102,19,121,incheon
2012-11-11 22:00,1,1,0,3,14.33,17,3.6667,9.3333,38,16,54,busan
2012-11-11 23:00,1,1,1,3,15,14,3.6667,5.3333,137,3,140,busan
2012-12-01 13:00,4,0,0,2,13.94,18.18,76,0,123,386,509,seoul
2012-02-18 14:00,1,0,0,2,11.67,20,6,7.6667,30,13,43,seoul
2012-09-22 8:00,3,0,0,1,9.67,19.67,8.6667,8,3,9,12,incheon
2012-11-12 0:00,3,0,0,3,14,9,7,6.6667,104,7,111,busan
2012-11-12 1:00,2,1,1,1,6.33,6.67,10,5.6667,70,17,87,busan
2011-06-14 18:00,4,0,1,2,9.33,15.67,5.3333,8,46,14,60,incheon
2011-08-20 7:00,2,1,1,3,5.67,20,9,7.3333,83,16,99,incheon
2012-11-12 4:00,1,0,0,1,14.67,10,8.3333,4.3333,67,14,81,busan
2012-11-12 4:00,3,0,1,1,11,15,5,9.6667,43,9,52,busan
2012-02-10 8:00,1,0,1,1,8.2,10.605,59,11.0014,1,447,448,seoul
2012-01-15 8:00,4,1,1,2,6,13,5.6667,5.6667,105,6,111,incheon
2012-11-12 6:00,4,0,0,2,5.33,13.33,9.6667,10,122,5,127,busan
2012-03-12 13:00,2,1,1,3,13.67,18.67,8.6667,5.3333,2,2,4,seoul
2012-08-11 5:00,3,0,0,1,5.33,8.33,6.3333,9.3333,147,18,165,incheon
2012-11-12 6:00,2,1,0,3,9.33,16.67,8.6667,4,128,11,139,busan
2012-11-12 7:00,3,0,1,1,12.33,15,5,9.3333,36,6,42,busan
2012-02-10 21:00,1,0,1,2,13.12,16.665,66,6.0032,14,108,122,seoul
2012-11-12 7:00,2,0,1,2,13.67,15.67,3.6667,6,82,14,96,busan
2011-12-24 23:00,4,0,0,2,8.33,8.33,4,6.6667,48,18,66,incheon
2012-08-20 10:00,2,1,0,2,11.67,7.67,5.3333,7,118,1,119,incheon
2011-04-20 4:00,3,0,0,1,11.67,8,5,3.3333,101,12,113,incheon
2012-04-10 0:00,3,1,1,2,4.33,19,7.6667,8.3333,137,13,150,seoul
2011-02-12 8:00,2,0,0,2,13.33,7,8,9.6667,67,12,79,incheon
2012-11-08 12:00,1,1,1,1,14,7,9.3333,5,102,20,122,incheon
2011-02-13 16:00,4,1,1,3,12,10.33,9,6.3333,68,14,82,seoul
2012-11-17 11:00,4,0,0,2,12.33,18.33,6.6667,9,14,13,27,incheon
2012-02-14 20:00,3,0,0,1,13,17,7,8.3333,136,13,149,incheon
2012-05-14 13:00,1,0,1,1,13.67,17.67,5.6667,4.3333,55,7,62,seoul
2011-03-19 12:00,1,0,0,1,18.86,22.725,33,27.9993,126,141,267,seoul
2012-11-12 8:00,3,1,1,2,16.67,18.67,5.3333,10,85,9,94,busan
2012-11-12 8:00,2,0,0,2,16.33,18.33,7,9.3333,35,7,42,busan
2011-05-12 4:00,2,0,1,1,15,16.33,4.6667,4,8,11,19,incheon
2012-11-12 11:00,2,0,1,2,8.33,9.67,7.6667,7,102,18,120,busan
2012-04-25 13:00,1,1,0,2,9.33,15,4.3333,9.6667,54,13,67,incheon
2012-11-12 11:00,2,1,1,1,8,19,3.6667,3.3333,108,3,111,busan
2011-07-27 3:00,4,0,0,2,10.67,7.67,7,8.3333,17,19,36,seoul
2011-01-19 14:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75,seoul
2011-07-17 17:00,3,0,0,1,32.8,37.12,49,26.0027,133,236,369,seoul
2012-11-12 12:00,4,1,1,2,11.33,7,7.6667,8.3333,133,10,143,busan
2011-05-23 5:00,1,0,1,3,6.67,15.33,7,6.3333,10,2,12,incheon
2012-04-10 15:00,2,1,1,3,13,18.67,6.6667,9.6667,63,2,65,incheon
2012-11-12 12:00,3,0,0,1,10.67,7,9,6,16,7,23,busan
2011-09-05 0:00,3,1,0,2,28.7,33.335,74,15.0013,31,66,97,seoul
2011-12-13 9:00,4,0,1,1,10.66,12.88,60,11.0014,10,223,233,seoul
2012-08-12 5:00,3,0,0,1,26.24,31.06,61,12.998,1,9,10,seoul
2012-11-12 13:00,2,1,1,2,8.33,16.67,6.3333,9.3333,86,16,102,busan
2012-01-01 0:00,1,0,0,1,14.76,18.94,66,0,5,43,48,seoul
2012-11-12 13:00,3,0,0,1,9.33,8.67,8.3333,4.3333,63,5,68,busan
2012-01-03 16:00,4,0,0,1,10.67,11.33,4.3333,4.3333,13,20,33,incheon
2011-10-16 12:00,3,1,0,2,7.33,18,9.6667,4,32,8,40,seoul
2011-04-30 12:00,1,1,1,1,7.33,18.33,5.3333,6.6667,122,8,130,incheon
2012-11-12 13:00,2,1,1,1,12,15.67,8,5.3333,137,6,143,busan
2011-05-01 13:00,2,0,0,2,20.5,24.24,63,11.0014,123,209,332,seoul
2011-05-03 10:00,1,1,0,1,4.67,8.33,7.3333,5,49,3,52,seoul
2011-05-02 18:00,2,0,1,2,26.24,30.305,65,12.998,68,450,518,seoul
2012-10-29 15:00,2,0,0,3,4.67,8,3.3333,5,8,13,21,seoul
2011-10-22 10:00,1,1,1,1,8,9,4.6667,5.6667,39,18,57,incheon
2011-03-03 15:00,2,0,1,1,7,12,5,8.6667,134,11,145,incheon
2012-04-12 12:00,3,1,1,1,4.67,13,9.6667,7.6667,100,19,119,incheon
2012-11-12 13:00,2,0,0,1,7.67,6.67,9,6,8,10,18,busan
2011-10-12 19:00,4,0,1,3,22.14,25.76,94,8.9981,7,102,109,seoul
2012-11-12 15:00,2,0,1,3,6.33,18,9.3333,10,77,20,97,busan
2012-06-03 10:00,3,1,1,3,9,9,4,6.3333,62,17,79,seoul
2012-04-20 18:00,3,0,0,1,11,15.33,5,6,111,16,127,seoul
2011-03-03 19:00,3,1,1,3,9.67,14.67,3.3333,8.6667,80,20,100,incheon
2012-09-05 23:00,3,0,0,2,7,14.33,4.6667,3.6667,89,20,109,incheon
2012-11-12 16:00,4,1,1,2,7.33,14.33,9,3.6667,27,20,47,busan
2012-10-11 13:00,3,1,1,3,14.33,15.33,6,7.3333,106,18,124,incheon
2011-02-26 14:00,3,0,0,2,16.33,13.33,10,9.6667,137,1,138,incheon
2012-11-12 16:00,1,1,1,3,14,13.33,4.3333,3.3333,129,2,131,busan
2011-10-22 1:00,3,0,1,3,14.33,9,5,3.6667,18,2,20,seoul
2012-11-12 21:00,1,1,1,1,6.67,19,3.6667,9.6667,122,8,130,busan
2012-07-03 23:00,2,1,1,1,7,18.33,9.6667,3.6667,9,19,28,incheon
2011-07-19 17:00,1,0,1,1,4.67,14.67,5,3.3333,86,10,96,seoul
2012-11-12 21:00,4,0,0,1,4.67,10.33,5.3333,9.3333,59,1,60,busan
2012-08-16 4:00,3,0,1,1,25.42,29.545,73,15.0013,2,3,5,seoul
2011-10-09 5:00,4,0,0,1,18.04,21.97,88,0,1,14,15,seoul
2012-11-12 22:00,1,1,1,2,7.67,20,4.6667,10,74,1,75,busan
2012-03-06 10:00,1,0,1,1,9.84,12.88,44,0,16,113,129,seoul
2012-11-12 22:00,3,0,1,1,12,19,7.3333,5.3333,38,19,57,busan
2012-11-12 23:00,3,0,1,3,5.67,14.33,5.3333,5.3333,135,17,152,busan
2012-08-04 21:00,3,0,0,1,32.8,38.635,59,16.9979,96,193,289,seoul
2011-06-14 15:00,2,1,1,2,8.67,16.67,3.3333,5.3333,99,1,100,incheon
2012-11-26 9:00,3,0,0,2,10.67,8.67,3.3333,3.3333,102,18,120,seoul
2011-10-17 23:00,3,0,1,2,6.33,6.67,3.3333,5,17,12,29,seoul
2011-08-10 22:00,4,1,1,2,9.33,8.33,6,10,144,10,154,incheon
2011-04-26 9:00,4,1,0,3,3.33,19,3.3333,3.6667,70,7,77,seoul
2012-01-05 8:00,1,1,1,3,10,14.67,8.6667,9.3333,49,16,65,seoul
2011-03-08 21:00,1,1,1,1,14,11.67,7.6667,8.6667,87,13,100,incheon
2012-01-11 5:00,4,0,0,1,13.67,7,4.6667,5.6667,139,1,140,incheon
2012-11-03 3:00,4,0,0,2,13.94,15.91,49,16.9979,6,22,28,seoul
2012-07-09 5:00,3,1,0,3,11,12.33,6.6667,8.6667,98,4,102,incheon
2012-11-12 23:00,2,1,1,1,8,15.67,8,8,56,9,65,busan
2011-03-02 1:00,1,1,0,3,12.67,15.33,8.6667,5.6667,69,7,76,seoul
2012-08-18 0:00,2,0,0,1,5.67,8,5,7.6667,52,20,72,incheon
2012-11-13 0:00,4,1,0,3,5.67,17,9.6667,3.3333,17,9,26,busan
2012-11-13 1:00,2,1,0,2,16,17.33,3.6667,9,132,18,150,busan
2012-04-03 14:00,3,1,1,2,11,15.67,5.3333,6,76,7,83,incheon
2012-11-13 1:00,4,1,0,1,4.67,16,7.6667,5.6667,124,2,126,busan
2012-01-25 16:00,4,1,1,2,13,17.33,9.3333,3.3333,9,19,28,seoul
2012-11-13 2:00,3,1,1,3,8.33,6.67,7.6667,7,139,11,150,busan
2011-10-08 22:00,4,0,0,1,20.5,24.24,77,0,45,104,149,seoul
2012-01-13 10:00,2,1,0,3,12.33,16.33,4.6667,6.6667,109,3,112,incheon
2012-12-13 16:00,4,0,1,1,13.94,17.425,39,7.0015,50,356,406,seoul
2012-11-13 2:00,2,0,0,1,4,12.33,8.3333,8.3333,26,16,42,busan
2012-11-13 5:00,2,0,0,1,7.33,19.67,5.3333,4.3333,7,20,27,busan
2011-10-04 8:00,1,0,1,2,12.67,7.67,9.3333,4.6667,94,15,109,incheon
2012-02-18 23:00,1,0,0,2,11,12.67,8.3333,7.3333,50,17,67,seoul
2011-05-16 6:00,2,0,1,1,21.32,25,88,11.0014,11,93,104,seoul
2011-09-21 6:00,1,0,0,3,10.67,11,8,3.3333,56,1,57,incheon
2012-11-13 5:00,4,0,1,2,16.67,8,6.6667,10,140,4,144,busan
2012-11-13 7:00,2,0,1,1,14,17.33,5.3333,8.3333,79,14,93,busan
2012-02-18 14:00,1,0,0,1,18.04,21.97,35,23.9994,183,244,427,seoul
2012-11-13 7:00,1,1,0,2,3.67,15.67,6,4,133,3,136,busan
2011-07-22 3:00,4,0,0,2,12.33,13,7,4.3333,119,15,134,seoul
2012-11-13 8:00,2,1,0,1,13.33,15,3.3333,5.3333,45,18,63,busan
2012-09-20 17:00,3,1,0,1,16.33,16.33,8.6667,8,46,18,64,incheon
2011-07-02 23:00,3,0,0,1,29.52,33.335,54,19.0012,66,88,154,seoul
2012-07-05 14:00,4,1,0,3,15.33,11.33,5.3333,6.6667,147,10,157,seoul
2012-11-13 11:00,2,1,1,2,5,17.67,5,7.6667,17,14,31,busan
2012-11-13 11:00,2,0,1,2,14,14.67,7,9.6667,38,16,54,busan
2012-11-13 12:00,3,1,1,1,9.33,9.33,3.3333,6,122,18,140,busan
2011-05-21 1:00,3,0,1,2,12.33,12.67,9,8,87,4,91,incheon
2012-11-13 13:00,2,1,0,2,8.33,14,3.3333,7.3333,88,9,97,busan
2012-04-13 19:00,1,1,1,3,15,8.67,8,4,45,14,59,incheon
2012-11-13 15:00,4,0,1,2,8,11.67,3.3333,4.3333,49,18,67,busan
2011-04-08 2:00,3,0,1,3,8,6.67,9,9.3333,81,19,100,seoul
2012-10-12 2:00,4,0,1,1,16.4,20.455,66,6.0032,0,16,16,seoul
2012-10-24 4:00,4,1,1,2,11.33,14,5,5.3333,21,2,23,incheon
2011-06-17 7:00,3,1,0,2,16,8.67,7.6667,8,130,2,132,incheon
2011-07-28 6:00,1,0,0,2,14.67,9.67,7,6.3333,88,4,92,incheon
2012-11-13 15:00,1,0,1,3,16.67,8.33,7.3333,8.3333,37,11,48,busan
2012-11-12 2:00,1,1,1,2,10.33,11.33,5.3333,5,91,7,98,incheon
2012-05-24 2:00,2,1,0,3,5,19.33,8.3333,6,42,2,44,seoul
2012-05-02 19:00,3,1,1,1,8,8.67,3.6667,5,33,13,46,seoul
2011-08-05 22:00,1,1,0,3,8.67,6.67,9.6667,4.6667,81,18,99,incheon
2012-05-17 8:00,2,0,1,1,21.32,25,55,30.0026,29,605,634,seoul
2012-11-13 15:00,4,1,0,3,5.67,18,4.6667,5.6667,116,14,130,busan
2011-05-13 8:00,2,0,1,2,20.5,24.24,88,12.998,26,361,387,seoul
2012-07-01 9:00,3,0,0,1,33.62,39.395,56,0,51,168,219,seoul
2011-07-04 14:00,4,0,1,2,5,13.67,9,7.3333,138,12,150,incheon
2012-07-17 5:00,4,0,1,3,9,11,4,10,8,20,28,incheon
2012-11-13 16:00,2,0,0,3,5,10,10,6.3333,111,9,120,busan
2011-03-20 23:00,4,1,0,1,3.33,14,7,4.6667,98,2,100,seoul
2011-09-08 3:00,3,0,1,3,25.42,27.275,94,0,0,2,2,seoul
2012-11-13 16:00,4,0,0,1,15.67,8.67,9,5,123,13,136,busan
2012-11-13 18:00,4,0,1,1,15.33,15,7.6667,6,35,20,55,busan
2011-01-07 22:00,1,0,1,2,7.38,9.85,43,11.0014,2,34,36,seoul
2012-03-09 8:00,2,0,0,1,13.67,9,8,7.3333,81,1,82,incheon
2012-03-18 7:00,4,1,0,3,14.33,10,9.6667,5,65,17,82,seoul
2012-07-29 17:00,3,0,1,1,15.67,8.67,8,7.3333,42,12,54,seoul
2012-11-13 18:00,1,0,1,3,13.67,10,5.6667,3.6667,116,6,122,busan
2011-12-03 4:00,4,0,0,1,9.02,11.365,75,8.9981,1,7,8,seoul
2012-11-13 19:00,4,1,0,2,14.33,17.33,9,5.3333,117,17,134,busan
2012-10-27 20:00,3,0,0,3,14.33,8,6.3333,3.3333,24,2,26,incheon
2012-11-13 20:00,4,1,0,2,16.33,18,5.3333,5.3333,16,3,19,busan
2012-11-13 20:00,3,0,0,1,12.33,14.33,8.6667,3.6667,3,9,12,busan
2012-11-13 20:00,4,0,1,2,16,11,9,8,71,10,81,busan
2012-10-11 4:00,4,0,0,2,7.67,18,6,3.6667,61,4,65,incheon
2012-05-08 18:00,3,0,0,2,8.33,7.33,6.6667,4.6667,117,20,137,incheon
2012-11-13 21:00,4,0,0,1,14.33,17.33,8.3333,4.6667,49,14,63,busan
2011-11-19 11:00,4,0,0,1,14.76,18.94,40,0,50,183,233,seoul
2011-09-23 11:00,4,1,1,3,9.33,17.67,7,6.6667,26,9,35,incheon
2012-11-13 21:00,4,0,0,2,10,13,7,4.3333,138,11,149,busan
2011-01-24 18:00,1,1,0,3,16.67,14.33,9,4.3333,125,7,132,seoul
2012-11-13 21:00,2,1,1,2,3.33,12,3.6667,3.3333,104,20,124,busan
2012-11-13 22:00,2,0,1,1,11,10.33,7,7,59,13,72,busan
2011-08-02 3:00,1,1,1,1,11.67,17.67,8.3333,8.3333,135,14,149,incheon
2012-12-07 18:00,2,0,1,2,10.67,15.67,8,6.6667,142,8,150,incheon
2012-06-04 23:00,2,1,1,3,10.67,14.33,6,8.3333,93,13,106,incheon
2012-08-27 20:00,2,0,0,1,10,10.67,9,6.6667,126,2,128,incheon
2011-08-13 6:00,4,1,0,1,13.33,18,6.3333,3.6667,108,8,116,incheon
2011-10-10 17:00,1,1,0,3,15.67,10.33,3.6667,9,101,19,120,incheon
